"KVK ID","KVK Name","KVK Address","State Name","State LGD Code","District Name","District Name New","District LGD Code","Web Address","Landline Number","Fax Number","Email ID","Pin Code","ATARI Name","Host Institute","Latitude","Longitude"
"K0084","Samastipur 1","Krishi Vigyan Kendra,Birauli, Samastipur","Bihar","=""10""","Samastipur","Samastipur","217","http://www.samastipurkvk.in","NA","NA","head.kvk.birauli@rpcau.ac.in","848113","ICAR-ATARI  Zone-IV Patna","Dr. Rajendra Prasad Central Agriculture University , Pusa, Samastipur, Bihar","25.943155","85.691919"
"K0085","Siwan","Bhagwanpur Hat, Siwan","Bihar","=""10""","Siwan","Siwan","222","http://siwan.kvk4.in/","6153272485","NA","head.kvk.siwna@rpcau.ac.in","841408","ICAR-ATARI  Zone-IV Patna","Central Arid Zone Reserch Insttitute(ICAR) , Jodhpur-(Rajasthan)","26.084817","84.682096"
"K0086","West Champaran 1","Krishi Vigyan Kendra, Madhopur Distt. West Champaran","Bihar","=""10""","Pashchim Champaran","Pashchim Champaran","211","http://westchamparankvk.in/","NA","NA","head.kvk.madhopur@rpcau.ac.in","845454","ICAR-ATARI  Zone-IV Patna","Dr. Rajendra Prasad Central Agriculture University , Pusa, Samastipur, Bihar","26.752419","84.694381"
"K0087","Khagaria","Krishi Vigyan Kendra, Khagaria At- Parmanandpur, Po- Koshi College, District- Khagaria.","Bihar","=""10""","Khagaria","Khagaria","202","NA","NA","NA","kvkkhagaria@gmail.com","851205","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.508141","86.484588"
"K0088","Madhepura","Krishi Vigyan Kendra,Distt. Madhepura","Bihar","=""10""","Madhepura","Madhepura","205","http://www.madhepura.kvk4.in","06476-222013","NA","madhepura.kvk@gmail.com","852113","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.929036","86.793475"
"K0089","Muzaffarpur","Krishi Vigyan Kendra, Saraiya, Muzaffarpur (RPCAU, Pusa, Bihar)","Bihar","=""10""","Muzaffarpur","Muzaffarpur","208","https://saraiya.kvk4.in/#","NA","NA","head.kvk.saraiya@rpcau.ac.in","843126","ICAR-ATARI  Zone-IV Patna","Central Arid Zone Reserch Insttitute(ICAR) , Jodhpur-(Rajasthan)","26.155053","85.046704"
"K0090","Darbhanga","Krishi Vigyan Kendra,Jale,Distt. Darbhanga","Bihar","=""10""","Darbhanga","Darbhanga","195","http://darbhanga.kvk4.in/","06247-275913","06247-275913","head.kvk.jale@rpcau.ac.in","847302","ICAR-ATARI  Zone-IV Patna","Dr. Rajendra Prasad Central Agriculture University , Pusa, Samastipur, Bihar","26.38615","85.728408"
"K0091","Vaishali","Krishi Vigyan Kendra, Vaishali, RPCAU, Pusa,  Bihar ","Bihar","=""10""","Vaishali","Vaishali","224","https://vaishali.kvk4.in/","6224276595","NA","Head.kvk.vaishali@rpcau.ac.in","844102","ICAR-ATARI  Zone-IV Patna","Central Arid Zone Reserch Insttitute(ICAR) , Jodhpur-(Rajasthan)","25.731297","85.250282"
"K0092","Sheikhpura","Krishi Vigyan Kendra, Sheikhpura","Bihar","=""10""","Sheikhpura","Sheikhpura","219","http://sheikhpurakvk.org/","NA","NA","kvksheikhpura@gmail.com","811105","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.044465","85.855098"
"K0093","Madhubani 1","Krishi Vigyan Kendra,S.K. Choudhary Educaitonal Trust, Basaith, Vill. Chandpura,Distt. Madhubani","Bihar","=""10""","Madhubani","Madhubani","206","http://kvkchanpura.org/","0124-2764907","NA","skcetkvk@gmail.com","847102","ICAR-ATARI  Zone-IV Patna","S.K.CHAUDHARY Educational Trust , S.K.CHAUDHARY Educational Trust","26.407152","85.834467"
"K0094","Bhojpur","Krishi Vigyan Kendra, PO. Ara, Dist. Bhojpur","Bihar","=""10""","Bhojpur","Bhojpur","193","NA","9431091369","NA","bhojpurkvk@gmail.com","802301","ICAR-ATARI  Zone-IV Patna","Department of Agriculture, Govt of Meghalaya , Shillong","25.552509","84.652817"
"K0095","Begusarai","Krishi Vigyan Kendra, Begusarai","Bihar","=""10""","Begusarai","Begusarai","191","http://begusarai.kvk4.in","0124-2764907","NA","head.kvk.begusarai@rpcau.ac.in","848202","ICAR-ATARI  Zone-IV Patna","Dr. Rajendra Prasad Central Agriculture University , Pusa, Samastipur, Bihar","25.662194","86.027234"
"K0096","Nalanda","Krishi Vigyan Kendra,Harnaut Distt. Nalanda","Bihar","=""10""","Nalanda","Nalanda","209","http://www.nalandakvk.org","6112276000","NA","nalandakvk2017@gmail.com","803110","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.367209","85.534539"
"K0097","Patna","Krishi Vigyan Kendra,Agwanpur, Barh,Distt. Patna","Bihar","=""10""","Patna","Patna","212","http://www.patna.kvk4.in","NA","NA","patnakvk@gmail.com","803214","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.454086","85.720686"
"K0098","Kaimur (Bhabua)","Krishi Vigyan Kendra, Village-Adhaura, Post-Adhaura, Distt. Kaimur (Bhabua)","Bihar","=""10""","Kaimur (Bhabua)","Kaimur (Bhabua)","200","kaimur.kvk4.in","NA","NA","kaimurkvk@gmail.com","821116","ICAR-ATARI  Zone-IV Patna","Vanvasi Seva Kendra , Vanvasi Seva Kendra, Adhaura, Dist.-Kaimur (Bihar) Pin-821116","24.68746","83.605392"
"K0099","Banka","Krishi Vigyan Kendra,Vijay Nagar,Distt. Banka","Bihar","=""10""","Banka","Banka","190","http://www.bankakvk.org","06424-222332","NA","bankakvk@gmail.com","813102","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","24.864797","86.915815"
"K0100","Munger","Krishi Vigyan Kendra,PO. Shankarpur,Distt. Munger","Bihar","=""10""","Munger","Munger","207","http://www.mungerkvk.org","06344-222420","06344-222420","mungerkvk@gmail.com","811201","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.378927","86.473257"
"K0101","Saharsa","Krishi Vigyan Kendra,Agwanpur,Distt. Saharsa","Bihar","=""10""","Saharsa","Saharsa","216","http://saharsa.kvk4.in","NA","NA","saharsakvk@gmail.com","852201","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.454086","86.570086"
"K0102","Nawada","Krishi Vigyan Kendra, Gram Nirman Mandal, Sarvodaya Ashram, Kawakol, Nawada","Bihar","=""10""","Nawada","Nawada","210","http://www.kvknawada.org/","9508499152","NA","nawadakvk@gmail.com","805106","ICAR-ATARI  Zone-IV Patna","Gram Nirman Mandal , Gram Nirman Mandal","24.876904","85.856728"
"K0103","Arwal","Krishi Vigyan Kendra, Lodipur, PO - Sarwarpur, Via - Usari, Block - Kaler, Distt. - Arwal (Bihar), Pin - 804428","Bihar","=""10""","Arwal","Arwal","611","http://www.arwal.kvk4.in","NA","NA","arwalkvk@gmail.com","804428","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.142229","84.50457"
"K0104","Buxar","Village-Lalganj, Itarhi Road, Post-Sondhila, PS-Muffashil, District-Buxar, State -BIHAR, Pin-802103","Bihar","=""10""","Buxar","Buxar","194","https://icarrcer.in/kvkbuxar/","6183222208","NA","buxarkvk@gmail.com","802103","ICAR-ATARI  Zone-IV Patna","ICAR Research Complex for Eastern Region , Patna, Bihar","25.545289","83.996904"
"K0105","Sitamarhi","Krishi Vigyan Kendra Sitamarhi,Village & PO. Balhamadhusudan, via -Janakpur Road,Pupri ,Distt. Sitamarhi","Bihar","=""10""","Sitamarhi","Sitamarhi","221","http://www.samtasevakendra.com","NA","NA","sitamarhikvk@gmail.com","843320","ICAR-ATARI  Zone-IV Patna","Samta Seva Kendra , Vill & Post- Chainpura, Via- Janakpur Road, Pupri, Dist- Sitamarhi, Bihar- 843320","26.543437","85.716697"
"K0106","Saran","Krishi Vigyan Kendra, Manjhi, Saran","Bihar","=""10""","Saran","Saran","218","saran.kvk4.in","NA","NA","head.kvk.manjhi@rpcau.ac.in","841313","ICAR-ATARI  Zone-IV Patna","Dr. Rajendra Prasad Central Agriculture University , Pusa, Samastipur, Bihar","25.839949","84.578863"
"K0107","Supaul","Krishi Vigyan Kendra,Raghopur,Distt. Supaul","Bihar","=""10""","Supaul","Supaul","223","http://supaulkvk.org","06471-250989","NA","supaulkvk@gmail.com","852111","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","26.303849","86.838514"
"K0108","Aurangabad BR","Krishi Vigyan Kendra, Sirish Agricultural Farm, Distt. Aurangabad","Bihar","=""10""","Aurangabad","Aurangabad","189","http://aurangabad.kvk4.in","9.18E+11","NA","aurangabadkvk@gmail.com","824112","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","24.833264","84.287009"
"K0109","Kishanganj","Krishi Vigyan Kendra, Hawai Adda Road, PO+ Distt- Kishanganj","Bihar","=""10""","Kishanganj","Kishanganj","203","https://kishanganj.kvk4.in/","06456-223224","NA","kishanganjkvk@gmail.com","855107","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","26.079725","87.932093"
"K0110","Jehanabad ","Krishi Vigyan Kendra,Gandhar, Post Bandhuganj, Block- Modanganj, Jehanabad","Bihar","=""10""","Jehanabad ","Jehanabad","199","https://jehanabad.kvk4.in/","NA","NA","jehanabadkvk@gmail.com","804432","ICAR-ATARI  Zone-IV Patna","Bihar Agricultural University , Bhagalpur, Bihar","25.198568","85.131994"
"K0111","Jamui","Krishi Vigyan Kendra,At+ PO- Garo Nawada Block-Jamui District-Jamui, Bihar Animal Sciences University, Patna","Bihar","=""10""","Jamui","Jamui","198","jamui.kvk4.in","NA","NA","jamuikvk@gmail.com","811305","ICAR-ATARI  Zone-IV Patna","Acharya NG Ranga Agril. University  , Rajendranagar, Hyderabad","25.000637","86.294287"
"K0112","Simdega","Krishi Vigyan KendraSeed Multiplication Farm, BanoDist.- Simdega","Jharkhand","=""20""","Simdega","Simdega","342","NA","0124-2764907","06525-225278","simdegakvk@gmail.com","835201","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","22.650982","84.921825"
"K0113","Saraikela-Kharsawan","Krishi Vigyan Kendra Sarakela-Kharsawan behind Gamharia PHC Training Mode P.O.Gamharia Dist- Saraikela-Kharasawan","Jharkhand","=""20""","Saraikela-Kharsawan","Saraikela Kharsawan","341","NA","6512450849","NA","kvksaraikela@gmail.com","832108","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","22.813262","86.107018"
"K0114","Latehar","Krishi Vigyan Kendra, Seed Multiplication Farm, Balumath, Dist.- Latehar","Jharkhand","=""20""","Latehar","Latehar","335","NA","0124-2764907","06565-226301","kvk_latehar@rediffmail.com","829202","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","23.832261","84.783618"
"K0115","Jamtara","Krishi Vigyan KendraAgriculture Farm, BenaDist.- Jamtara","Jharkhand","=""20""","Jamtara","Jamtara","333","NA","0124-2764907","0643-3222457","kvk_jamtara@rediffmail.com","815351","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","23.984603","86.769444"
"K0116","Koderma","Krishi Vigyan Kendra, Koderma  P.O. & Vill. – Jainagar Dist. – Koderma","Jharkhand","=""20""","Kodarma","Koderma","334","https://koderma.kvk4.in","91-6546-222263","91-6546-223697","kvkkodermanrri@gmail.com","825109","ICAR-ATARI  Zone-IV Patna","ICAR Central Rice Research Institute  , Cuttack, Orissa ","24.370962","85.646046"
"K0117","Dumka","Krishi Vigyan Kendra P.O.- Khunta Bandh Dist.- Dumka","Jharkhand","=""20""","Dumka","Dumka","326","NA","9431581707","NA","dumkakvk@gmail.com","814101","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.250298","87.244074"
"K0118","Pakur","Krishi Vigyan Kendra P.O.- Maheshpur Farm Dist.- Pakur","Jharkhand","=""20""","Pakur","Pakur","337","www.pakur.kvk4.in","NA","NA","kvkpakur@gmail.com","816106","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.482145","87.759084"
"K0119","Lohardaga","Krishi Vigyan Kendra Kisko Farm P.O.-Lohardaga Dist.- Lohardaga","Jharkhand","=""20""","Lohardaga","Lohardaga","336","NA","0124-2764907","06526-223709","Kvklohardaga2011@gmail.com","835302","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","23.515471","84.665682"
"K0120","Giridih","Krishi Vigyan Kendra P.O. Bengabad , Topaiya Farm , Bengabad, Dist.- Giridih","Jharkhand","=""20""","Giridih","Giridih","329","NA","NA","NA","kvkgiridih@gmail.com","815312","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.3001","86.360583"
"K0121","Bokaro","Krishi Vigyan KendraP.O.- Petarwar (Near Block)Dist.- Bokaro","Jharkhand","=""20""","Bokaro","Bokaro","322","NA","06549-265048","NA","kvk_bokaro@yahoo.co.in","829121","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","23.621389","85.858333"
"K0122","Sahibganj","NH - 80, Near Saksharta More P.O.- Jirwabari Dist.- Sahibganj","Jharkhand","=""20""","Sahibganj","Sahebganj","340","www.sahibganj.kvk4.in","NA","NA","sahibganjkvk@gmail.com","816109","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","25.235898","87.661624"
"K0123","Garhwa ","Krishi Vigyan Kendra,Sub-Divisional Agricultural Farm,Distt. Garwah","Jharkhand","=""20""","Garhwa ","Garhwa","328","http://www.garhwa.kvk4.in","NA"," 06561-2450525","kvkgarhwa@gmail.com","822114","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.155682","83.788787"
"K0124","Palamu","Krishi Vigyan Kendra,Daltonganj, Chianki,Distt. Palamau","Jharkhand","=""20""","Palamu","Palamu","338","NA","NA","NA","kvkpalamu@rediffmail.com","822102","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.013546","84.104933"
"K0125","West Singhbhum","At + P.O. - Jagannathpur, PS - Jagannathpur, West Singhbhum, Jharkhand","Jharkhand","=""20""","Pashchimi Singhbhum","West Singhbhum","343","westsinghbhum.kvk4.in","NA","NA","kvkwsm1@gmail.com","833203","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","22.219704","85.639672"
"K0126","Khunti","Krishi Vigyan Kendra, Khunti at Diyankel, P.O.- Torpa, Distt.- Khunti","Jharkhand","=""20""","Khunti","Khunti","606","https://khunti.kvk4.in/","0651-2261154","NA","kvkkhunti@gmail.com","835227","ICAR-ATARI  Zone-IV Patna","Indian Institute of Natural Resins and Gums , Namkum, Ranchi Jharkhand ","23.07","85.28"
"K0127","Ramgarh","Krishi Vigyan Kendra, Mandu, Distt. Ramgarh (Jharkhand)","Jharkhand","=""20""","Ramgarh","Ramgarh","607","ramgarh.kvk4.in","NA","NA","kvkramgarh@gmail.com","825316","ICAR-ATARI  Zone-IV Patna","ICAR Research Complex for Eastern Region , Patna, Bihar","23.802322","85.470747"
"K0128","Godda","GVT - Krishi Vigyan Kendra , Near- Sub Divisional Agriculture, office,Chakeshwari Farm","Jharkhand","=""20""","Godda","Godda","330","http://www.gvtindia.org/kvk","NA","NA","kvkgodda@gmail.com","814133","ICAR-ATARI  Zone-IV Patna","Gramin Vikas Trust , Gramin Vikas Trust, 212 PaniJahajKothi, Kanke Road Ranchi, Pin code- 834008 ( Jharkhand)","24.84085","87.211531"
"K0129","East Singhbhum","Krishi Vigyan KendraDarisai (Khariya Colony)Vill.- Darisai,P.O.- Barakhurshi Dist.- East Singhbhum","Jharkhand","=""20""","Purbi Singhbhum","East Singhbum","327","http://www.kvkeastsinghbhum.com/","0124-2764907","06585-227457 / 225446","kvk_eastsinghbhum@rediffmail.com","832304","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","22.693338","86.393598"
"K0130","Chatra","Krishi Vigyan Kendra Seed Multiplication Farm Kullu, Chatra","Jharkhand","=""20""","Chatra","Chatra","323","https://chatra.kvk4.in/","9431339380"," 06541-223375","kvkchatra2012@gmail.com","825401","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","24.203137","84.924932"
"K0131","Gumla","Krishi Vigyan Kendra, Gumla Vikas Bharti Bishunpur P.O. – Bishunpur Dist. – Gumla","Jharkhand","=""20""","Gumla","Gumla","331","http://www.kvkgumla.com","NA","NA","kvk.gumla@gmail.com","835331","ICAR-ATARI  Zone-IV Patna","Vikas Bharti Bishunpur , Vikas Bharti Bishunpur Block - Bishunpur PO-Bishunpur, Dist - Gumla, PIN – 835207","23.197518","84.20364"
"K0132","Dhanbad","Krishi Vigyan Kendra, Baliapur Farm, Dist.- Dhanbad","Jharkhand","=""20""","Dhanbad","Dhanbad","325","http://www.kvkdhanbad.org","0124-2764907","0326 2209432","kvkdhanbadbau.2012@gmail.com","828201","ICAR-ATARI  Zone-IV Patna","Birsa Agricultural University , Kanke, Ranchi, Jharkhand ","23.708323","86.526267"
"K0133","Deoghar","Krishi Vigyan Kendra, Sujani P.O. – Ghorlash, Deoghar  (Jharkhand)","Jharkhand","=""20""","Deoghar","Deoghar","324","http://kvkdeoghar.gov.in","06432-232680","06432-232967","kvkdeoghar@gmail.com","814152","ICAR-ATARI  Zone-IV Patna","Santal Paharia Seva Mondal , Deoghar, Jharkhand","24.485069","86.622365"
"K0134","Hazaribagh","Holy Cross Krishi Vigyan Kendra, Canary Hill Road, Hazaribagh","Jharkhand","=""20""","Hazaribagh","Hazaribagh","332","https://hazaribag.kvk4.in/","06546-265229, 263083","NA","kvkhazaribag@gmail.com","825301","ICAR-ATARI  Zone-IV Patna","Holy Cross Krishi Vigyan Trust , Holy Cross Institute, Hazaribag, P.O. Hazaribag - 825301 (Jharkhand)","24.01202","85.387051"
"K0135","Ranchi","Divyayan Krishi Vigyan Kendra, Ramakrishna Mission Ashrama, Morabadi","Jharkhand","=""20""","Ranchi","Ranchi","339","http://rkmranchi.org","0651-2551008","0651-2552470","kvk.divyayan@gmail.com","834008","ICAR-ATARI  Zone-IV Patna","Ramakrishna Mission Ashrama , Swami Bhaveshananda, Ramakrishna Mission Ashrama, Swami Vishuddhananda Road, Morabadi, Ranchi-834008","23.399479","85.338077"
"K0136","Murshidabad 1","Vill- Digha (Milebasa), P.O- Kalukhali, Block- Bhagwangola-I, P.S- Bhagwangola","West Bengal","=""19""","Murshidabad ","Murshidabad","319","www.kvkmurshidabad.org","NA","NA","kvkmsd.wbuafs@yahoo.com","742135","ICAR-ATARI  Zone-V Kolkata","West Bengal University of Animal & Fishery Scienc , 68, KB Sarani, Belgachia, Kolkata, West Bengal","23.433","88.4917"
"K0137","North 24 Parganas 1","Krishi Vigyan Kendra,Near P.L.Camp,P.O.-Haripur, Ashoknagar","West Bengal","=""19""","North Twenty Four Parganas","North 24 Parganas","303","NA","03216-221808","NA","kvkashoke@gmail.com","743223","ICAR-ATARI  Zone-V Kolkata","West Bengal University of Animal & Fishery Scienc , 68, KB Sarani, Belgachia, Kolkata, West Bengal","22.834158","88.632171"
"K0138","Bardhaman ","Krishi Vigyan Kendra,Central Research Inst. For Jute & Allied Fibre, Bud Bud,Distt. Bardhaman","West Bengal","=""19""","Bardhaman","Purba Bardhaman","306","http://www.kvkcrijaf.org.in","3432513651","3432513651","kvkburdwan@gmail.com","713403","ICAR-ATARI  Zone-V Kolkata","ICAR CRIJAF , Barrackpore, West Bengal","22.759769","88.426852"
"K0139","Bankura ","Krishi Vigyan Kendra, WBCADC, Sonamukhi, Bankura","West Bengal","=""19""","Bankura ","Bankura","305","https://kvksonamukhi.org.in/","03244-275314","NA","cadckvk@gmail.com","722207","ICAR-ATARI  Zone-V Kolkata","Department of Agriculture, Govt of Meghalaya , Shillong","23.290521","87.402462"
"K0140","South 24 Parganas 2 (Narendrapur)","Sasya Shyamala Krishi Vigyan Kendra,Vill.-Arapanch, Sonarpur, Kolkata","West Bengal","=""19""","South Twenty Four Parganas","South 24 Parganas","304","http://kvk.rkmvu.ac.in/","033-24343300","NA","rkmvu.kvknarendrapur@gmail.com","700150","ICAR-ATARI  Zone-V Kolkata","Ramakrishna Mission Vivekananda University , PO Belur Math, Howrah, West Bengal","22.431923","88.472238"
"K0141","Howrah","Krishi Vigyan Kendra,PO.+PS.-Jagatballavpur,Dist. Howrah","West Bengal","=""19""","Haora ","Howrah","313","http://www.howrahkvk.org","03214-256577","03214-256577","howrahkvk@gmail.com","711408","ICAR-ATARI  Zone-V Kolkata","Bidhan Chandra Krishi Viswavidyalaya  , Mohanpur, Nadia, West Bengal","22.699121","88.103405"
"K0142","Hooghly","Hooghly Krishi Vigyan Kendra,PO.Chuchura (R.S.),Distt. Hooghly","West Bengal","=""19""","Hugli ","Hooghly","312","http://www.hooghlykvk.org.in","033-26864256","NA","hooghlykvk@gmail.com","712102","ICAR-ATARI  Zone-V Kolkata","Bidhan Chandra Krishi Viswavidyalaya  , Mohanpur, Nadia, West Bengal","22.891882","88.396754"
"K0143","Cooch Behar","Krishi Vigyan Kendra,UBKV, Pundibari,","West Bengal","=""19""","Koch Bihar ","Cooch Behar","308","https://www.ubkv.ac.in/cooch-behar-kvk/","03582-270826","NA","coochbeharkvk@gmail.com","736165","ICAR-ATARI  Zone-V Kolkata","Uttar Banga Krishi Vishwa Vidyalaya , Pundibari-Coochbehar","26.397021","89.389315"
"K0144","Malda1","Krishi Vigyan Kendra, Block Seed Farm PO.Ratua, Distt. Malda","West Bengal","=""19""","Maldah ","Malda","316","https://www.maldakvk.ubkv.ac.in","NA","NA","maldakvk.ubkv@gmail.com","732205","ICAR-ATARI  Zone-V Kolkata","Uttar Banga Krishi Vishwa Vidyalaya , Pundibari-Coochbehar","26.701808","88.380842"
"K0145","Dakshin Dinajpur","Majhian, PO: Patiram, PS: Balurghat,  Distt. Dakshin Dinajpur","West Bengal","=""19""","Dakshin Dinajpur","Dakshin Dinajpur","310","http://www.ddkvk.ubkv.ac.in","NA","NA","ddkvk.ubkv@rediffmail.com","733133","ICAR-ATARI  Zone-V Kolkata","Uttar Banga Krishi Vishwa Vidyalaya , Pundibari-Coochbehar","25.311796","88.763529"
"K0146","Nadia 1","Nadia Krishi Vigyan Kendra, BCKV, P.O.Gayeshpur, Dist.Nadia","West Bengal","=""19""","Nadia ","Nadia","320","nadiakvk.in","033-25891271","NA","nadiakvk@gmail.com","741234","ICAR-ATARI  Zone-V Kolkata","Bidhan Chandra Krishi Viswavidyalaya  , Mohanpur, Nadia, West Bengal","22.972687","88.495109"
